,drone_speed,drone_ascent_rate,drone_response_distance,is_violation,max_heli_speed,min_heli_speed
1280,73.33,11.95,5800.0,0,183.33,154.0
1281,73.33,11.95,6000.0,0,183.33,154.0
1282,73.33,11.95,6200.0,0,183.33,154.0
1283,73.33,11.95,6400.0,0,183.33,154.0
1284,73.33,11.95,6600.0,0,183.33,154.0
1285,73.33,11.95,6800.0,0,183.33,154.0
1286,73.33,11.95,7000.0,0,183.33,154.0
1287,73.33,11.95,7200.0,0,183.33,154.0
1288,73.33,11.95,7400.0,0,183.33,154.0
1289,73.33,11.95,7600.0,0,183.33,154.0
1290,73.33,11.95,7800.0,0,183.33,154.0
1291,73.33,11.95,8000.0,0,183.33,154.0
1292,73.33,11.95,8200.0,0,183.33,154.0
1293,73.33,11.95,8400.0,0,183.33,154.0
1294,73.33,11.95,8600.0,0,183.33,154.0
1295,73.33,11.95,8800.0,0,183.33,154.0
1296,73.33,11.95,9000.0,0,183.33,154.0
1297,73.33,11.95,9200.0,0,183.33,154.0
1298,73.33,11.95,9400.0,0,183.33,154.0
1299,73.33,11.95,9600.0,0,183.33,154.0
1300,73.33,11.95,9800.0,0,183.33,154.0
1301,73.33,11.95,10000.0,0,183.33,154.0
1302,73.33,12.7,4000.0,0,183.33,154.0
1303,73.33,12.7,4200.0,0,183.33,154.0
1304,73.33,12.7,4400.0,0,183.33,154.0
1305,73.33,12.7,4600.0,0,183.33,154.0
1306,73.33,12.7,4800.0,0,183.33,154.0
1307,73.33,12.7,5000.0,0,183.33,154.0
1308,73.33,12.7,5200.0,0,183.33,154.0
1309,73.33,12.7,5400.0,0,183.33,154.0
1310,73.33,12.7,5600.0,0,183.33,154.0
1311,73.33,12.7,5800.0,0,183.33,154.0
1312,73.33,12.7,6000.0,0,183.33,154.0
1313,73.33,12.7,6200.0,0,183.33,154.0
1314,73.33,12.7,6400.0,0,183.33,154.0
1315,73.33,12.7,6600.0,0,183.33,154.0
1316,73.33,12.7,6800.0,0,183.33,154.0
1317,73.33,12.7,7000.0,0,183.33,154.0
1318,73.33,12.7,7200.0,0,183.33,154.0
1319,73.33,12.7,7400.0,0,183.33,154.0
1320,73.33,12.7,7600.0,0,183.33,154.0
1321,73.33,12.7,7800.0,0,183.33,154.0
1322,73.33,12.7,8000.0,0,183.33,154.0
1323,73.33,12.7,8200.0,0,183.33,154.0
1324,73.33,12.7,8400.0,0,183.33,154.0
1325,73.33,12.7,8600.0,0,183.33,154.0
1326,73.33,12.7,8800.0,0,183.33,154.0
1327,73.33,12.7,9000.0,0,183.33,154.0
1328,73.33,12.7,9200.0,0,183.33,154.0
1329,73.33,12.7,9400.0,0,183.33,154.0
1330,73.33,12.7,9600.0,0,183.33,154.0
1331,73.33,12.7,9800.0,0,183.33,154.0
1332,73.33,12.7,10000.0,0,183.33,154.0
1333,73.33,13.45,4000.0,0,183.33,154.0
1334,73.33,13.45,4200.0,0,183.33,154.0
1335,73.33,13.45,4400.0,0,183.33,154.0
1336,73.33,13.45,4600.0,0,183.33,154.0
1337,73.33,13.45,4800.0,0,183.33,154.0
1338,73.33,13.45,5000.0,0,183.33,154.0
1339,73.33,13.45,5200.0,0,183.33,154.0
1340,73.33,13.45,5400.0,0,183.33,154.0
1341,73.33,13.45,5600.0,0,183.33,154.0
1342,73.33,13.45,5800.0,0,183.33,154.0
1343,73.33,13.45,6000.0,0,183.33,154.0
1344,73.33,13.45,6200.0,0,183.33,154.0
1345,73.33,13.45,6400.0,0,183.33,154.0
1346,73.33,13.45,6600.0,0,183.33,154.0
1347,73.33,13.45,6800.0,0,183.33,154.0
1348,73.33,13.45,7000.0,0,183.33,154.0
1349,73.33,13.45,7200.0,0,183.33,154.0
1350,73.33,13.45,7400.0,0,183.33,154.0
1351,73.33,13.45,7600.0,0,183.33,154.0
1352,73.33,13.45,7800.0,0,183.33,154.0
1353,73.33,13.45,8000.0,0,183.33,154.0
1354,73.33,13.45,8200.0,0,183.33,154.0
1355,73.33,13.45,8400.0,0,183.33,154.0
1356,73.33,13.45,8600.0,0,183.33,154.0
1357,73.33,13.45,8800.0,0,183.33,154.0
1358,73.33,13.45,9000.0,0,183.33,154.0
1359,73.33,13.45,9200.0,0,183.33,154.0
1360,73.33,13.45,9400.0,0,183.33,154.0
1361,73.33,13.45,9600.0,0,183.33,154.0
1362,73.33,13.45,9800.0,0,183.33,154.0
1363,73.33,13.45,10000.0,0,183.33,154.0
1364,73.33,14.2,4000.0,0,183.33,154.0
1365,73.33,14.2,4200.0,0,183.33,154.0
1366,73.33,14.2,4400.0,0,183.33,154.0
1367,73.33,14.2,4600.0,0,183.33,154.0
1368,73.33,14.2,4800.0,0,183.33,154.0
1369,73.33,14.2,5000.0,0,183.33,154.0
1370,73.33,14.2,5200.0,0,183.33,154.0
1371,73.33,14.2,5400.0,0,183.33,154.0
1372,73.33,14.2,5600.0,0,183.33,154.0
1373,73.33,14.2,5800.0,0,183.33,154.0
1374,73.33,14.2,6000.0,0,183.33,154.0
1375,73.33,14.2,6200.0,0,183.33,154.0
1376,73.33,14.2,6400.0,0,183.33,154.0
1377,73.33,14.2,6600.0,0,183.33,154.0
1378,73.33,14.2,6800.0,0,183.33,154.0
1379,73.33,14.2,7000.0,0,183.33,154.0
1380,73.33,14.2,7200.0,0,183.33,154.0
1381,73.33,14.2,7400.0,0,183.33,154.0
1382,73.33,14.2,7600.0,0,183.33,154.0
1383,73.33,14.2,7800.0,0,183.33,154.0
1384,73.33,14.2,8000.0,0,183.33,154.0
1385,73.33,14.2,8200.0,0,183.33,154.0
1386,73.33,14.2,8400.0,0,183.33,154.0
1387,73.33,14.2,8600.0,0,183.33,154.0
1388,73.33,14.2,8800.0,0,183.33,154.0
1389,73.33,14.2,9000.0,0,183.33,154.0
1390,73.33,14.2,9200.0,0,183.33,154.0
1391,73.33,14.2,9400.0,0,183.33,154.0
1392,73.33,14.2,9600.0,0,183.33,154.0
1393,73.33,14.2,9800.0,0,183.33,154.0
1394,73.33,14.2,10000.0,0,183.33,154.0
