,drone_speed,drone_ascent_rate,drone_response_distance,is_violation,max_heli_speed,min_heli_speed
411,51.33,12.7,9200.0,0,183.33,154.0
412,51.33,12.7,9400.0,0,183.33,154.0
413,51.33,12.7,9600.0,0,183.33,154.0
414,51.33,12.7,9800.0,0,183.33,154.0
415,51.33,12.7,10000.0,0,183.33,154.0
422,51.33,13.45,6200.0,0,183.33,154.0
423,51.33,13.45,6400.0,0,183.33,154.0
424,51.33,13.45,6600.0,0,183.33,154.0
425,51.33,13.45,6800.0,0,183.33,154.0
426,51.33,13.45,7000.0,0,183.33,154.0
427,51.33,13.45,7200.0,0,183.33,154.0
428,51.33,13.45,7400.0,0,183.33,154.0
429,51.33,13.45,7600.0,0,183.33,154.0
430,51.33,13.45,7800.0,0,183.33,154.0
431,51.33,13.45,8000.0,0,183.33,154.0
432,51.33,13.45,8200.0,0,183.33,154.0
433,51.33,13.45,8400.0,0,183.33,154.0
434,51.33,13.45,8600.0,0,183.33,154.0
435,51.33,13.45,8800.0,0,183.33,154.0
436,51.33,13.45,9000.0,0,183.33,154.0
437,51.33,13.45,9200.0,0,183.33,154.0
438,51.33,13.45,9400.0,0,183.33,154.0
439,51.33,13.45,9600.0,0,183.33,154.0
440,51.33,13.45,9800.0,0,183.33,154.0
441,51.33,13.45,10000.0,0,183.33,154.0
447,51.33,14.2,6000.0,0,183.33,154.0
448,51.33,14.2,6200.0,0,183.33,154.0
449,51.33,14.2,6400.0,0,183.33,154.0
450,51.33,14.2,6600.0,0,183.33,154.0
451,51.33,14.2,6800.0,0,183.33,154.0
452,51.33,14.2,7000.0,0,183.33,154.0
453,51.33,14.2,7200.0,0,183.33,154.0
454,51.33,14.2,7400.0,0,183.33,154.0
455,51.33,14.2,7600.0,0,183.33,154.0
456,51.33,14.2,7800.0,0,183.33,154.0
457,51.33,14.2,8000.0,0,183.33,154.0
458,51.33,14.2,8200.0,0,183.33,154.0
459,51.33,14.2,8400.0,0,183.33,154.0
460,51.33,14.2,8600.0,0,183.33,154.0
461,51.33,14.2,8800.0,0,183.33,154.0
462,51.33,14.2,9000.0,0,183.33,154.0
463,51.33,14.2,9200.0,0,183.33,154.0
464,51.33,14.2,9400.0,0,183.33,154.0
465,51.33,14.2,9600.0,0,183.33,154.0
466,51.33,14.2,9800.0,0,183.33,154.0
467,51.33,14.2,10000.0,0,183.33,154.0
560,58.67,10.45,7800.0,0,183.33,154.0
561,58.67,10.45,8000.0,0,183.33,154.0
562,58.67,10.45,8200.0,0,183.33,154.0
563,58.67,10.45,8400.0,0,183.33,154.0
564,58.67,10.45,8600.0,0,183.33,154.0
565,58.67,10.45,8800.0,0,183.33,154.0
566,58.67,10.45,9000.0,0,183.33,154.0
567,58.67,10.45,9200.0,0,183.33,154.0
568,58.67,10.45,9400.0,0,183.33,154.0
569,58.67,10.45,9600.0,0,183.33,154.0
570,58.67,10.45,9800.0,0,183.33,154.0
571,58.67,10.45,10000.0,0,183.33,154.0
583,58.67,11.2,7200.0,0,183.33,154.0
584,58.67,11.2,7400.0,0,183.33,154.0
585,58.67,11.2,7600.0,0,183.33,154.0
586,58.67,11.2,7800.0,0,183.33,154.0
587,58.67,11.2,8000.0,0,183.33,154.0
588,58.67,11.2,8200.0,0,183.33,154.0
589,58.67,11.2,8400.0,0,183.33,154.0
590,58.67,11.2,8600.0,0,183.33,154.0
591,58.67,11.2,8800.0,0,183.33,154.0
592,58.67,11.2,9000.0,0,183.33,154.0
593,58.67,11.2,9200.0,0,183.33,154.0
594,58.67,11.2,9400.0,0,183.33,154.0
595,58.67,11.2,9600.0,0,183.33,154.0
596,58.67,11.2,9800.0,0,183.33,154.0
597,58.67,11.2,10000.0,0,183.33,154.0
608,58.67,11.95,7000.0,0,183.33,154.0
609,58.67,11.95,7200.0,0,183.33,154.0
610,58.67,11.95,7400.0,0,183.33,154.0
611,58.67,11.95,7600.0,0,183.33,154.0
612,58.67,11.95,7800.0,0,183.33,154.0
613,58.67,11.95,8000.0,0,183.33,154.0
614,58.67,11.95,8200.0,0,183.33,154.0
615,58.67,11.95,8400.0,0,183.33,154.0
616,58.67,11.95,8600.0,0,183.33,154.0
617,58.67,11.95,8800.0,0,183.33,154.0
618,58.67,11.95,9000.0,0,183.33,154.0
619,58.67,11.95,9200.0,0,183.33,154.0
620,58.67,11.95,9400.0,0,183.33,154.0
621,58.67,11.95,9600.0,0,183.33,154.0
622,58.67,11.95,9800.0,0,183.33,154.0
623,58.67,11.95,10000.0,0,183.33,154.0
633,58.67,12.7,6800.0,0,183.33,154.0
634,58.67,12.7,7000.0,0,183.33,154.0
635,58.67,12.7,7200.0,0,183.33,154.0
636,58.67,12.7,7400.0,0,183.33,154.0
637,58.67,12.7,7600.0,0,183.33,154.0
638,58.67,12.7,7800.0,0,183.33,154.0
639,58.67,12.7,8000.0,0,183.33,154.0
640,58.67,12.7,8200.0,0,183.33,154.0
641,58.67,12.7,8400.0,0,183.33,154.0
642,58.67,12.7,8600.0,0,183.33,154.0
643,58.67,12.7,8800.0,0,183.33,154.0
644,58.67,12.7,9000.0,0,183.33,154.0
645,58.67,12.7,9200.0,0,183.33,154.0
646,58.67,12.7,9400.0,0,183.33,154.0
647,58.67,12.7,9600.0,0,183.33,154.0
648,58.67,12.7,9800.0,0,183.33,154.0
649,58.67,12.7,10000.0,0,183.33,154.0
657,58.67,13.45,6400.0,0,183.33,154.0
658,58.67,13.45,6600.0,0,183.33,154.0
659,58.67,13.45,6800.0,0,183.33,154.0
660,58.67,13.45,7000.0,0,183.33,154.0
661,58.67,13.45,7200.0,0,183.33,154.0
662,58.67,13.45,7400.0,0,183.33,154.0
663,58.67,13.45,7600.0,0,183.33,154.0
664,58.67,13.45,7800.0,0,183.33,154.0
665,58.67,13.45,8000.0,0,183.33,154.0
666,58.67,13.45,8200.0,0,183.33,154.0
667,58.67,13.45,8400.0,0,183.33,154.0
668,58.67,13.45,8600.0,0,183.33,154.0
669,58.67,13.45,8800.0,0,183.33,154.0
670,58.67,13.45,9000.0,0,183.33,154.0
671,58.67,13.45,9200.0,0,183.33,154.0
672,58.67,13.45,9400.0,0,183.33,154.0
673,58.67,13.45,9600.0,0,183.33,154.0
674,58.67,13.45,9800.0,0,183.33,154.0
675,58.67,13.45,10000.0,0,183.33,154.0
682,58.67,14.2,6200.0,0,183.33,154.0
683,58.67,14.2,6400.0,0,183.33,154.0
