step,contactLevel,scenario,bounds_x,drone_direction,drone_horizontal_turn_angle,drone_horizontal_turn_rate,drone_response_distance,drone_speed,drone_x_pos,drone_y_pos,force_right_turn,heli_speed,min_dist
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,40.000080242399996,10000.0,6000.0,1.0,100.000200606,1753.9801185706876
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,50.000100303,10000.0,6000.0,1.0,100.000200606,2106.9046492345647
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,30.0000601818,10000.0,7500.0,1.0,100.000200606,214.6065268054099
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,40.000080242399996,10000.0,7500.0,1.0,100.000200606,181.54432713302617
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,50.000100303,10000.0,7500.0,1.0,100.000200606,588.1692592277473
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,30.0000601818,10000.0,4500.0,1.0,112.50022568175,2458.59669556167
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,40.000080242399996,10000.0,4500.0,1.0,112.50022568175,2735.2369843868523
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,50.000100303,10000.0,4500.0,1.0,112.50022568175,3075.7439892880257
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,30.0000601818,10000.0,6000.0,1.0,112.50022568175,1084.0703079488649
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,40.000080242399996,10000.0,6000.0,1.0,112.50022568175,1453.735305413409
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,50.000100303,10000.0,6000.0,1.0,112.50022568175,1839.0514975681695
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,30.0000601818,10000.0,7500.0,1.0,112.50022568175,440.13213261000186
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,40.000080242399996,10000.0,7500.0,1.0,112.50022568175,91.4154251785922
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,50.000100303,10000.0,7500.0,1.0,112.50022568175,334.3272142570927
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,30.0000601818,10000.0,4500.0,1.0,112.50022568175,2521.6381216871905
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,40.000080242399996,10000.0,4500.0,1.0,112.50022568175,2791.1954306480243
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,50.000100303,10000.0,4500.0,1.0,112.50022568175,3111.9075899127643
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,30.0000601818,10000.0,6000.0,1.0,112.50022568175,1146.3438963597664
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,40.000080242399996,10000.0,6000.0,1.0,112.50022568175,1507.928471650479
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,50.000100303,10000.0,6000.0,1.0,112.50022568175,1872.5659186057603
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,30.0000601818,10000.0,7500.0,1.0,112.50022568175,378.0637324627907
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,40.000080242399996,10000.0,7500.0,1.0,112.50022568175,37.96536300111393
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,50.000100303,10000.0,7500.0,1.0,112.50022568175,366.9223222523092
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,30.0000601818,10000.0,4500.0,1.0,112.50022568175,2545.017442119927
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,40.000080242399996,10000.0,4500.0,1.0,112.50022568175,2814.747428867594
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,50.000100303,10000.0,4500.0,1.0,112.50022568175,3132.326802298995
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,30.0000601818,10000.0,6000.0,1.0,112.50022568175,1170.4901826800633
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,40.000080242399996,10000.0,6000.0,1.0,112.50022568175,1533.2276366064402
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,50.000100303,10000.0,6000.0,1.0,112.50022568175,1895.6287582356429
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,30.0000601818,10000.0,7500.0,1.0,112.50022568175,353.69269922617605
1031,collision,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,40.000080242399996,10000.0,7500.0,1.0,112.50022568175,13.590369580241406
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,50.000100303,10000.0,7500.0,1.0,112.50022568175,390.88991064556717
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,30.0000601818,10000.0,4500.0,1.0,125.0002507575,2337.012392853197
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,40.000080242399996,10000.0,4500.0,1.0,125.0002507575,2632.8080948288934
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,50.000100303,10000.0,4500.0,1.0,125.0002507575,2882.4175825196353
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,30.0000601818,10000.0,6000.0,1.0,125.0002507575,949.9545922580623
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,40.000080242399996,10000.0,6000.0,1.0,125.0002507575,1325.7607242536135
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,50.000100303,10000.0,6000.0,1.0,125.0002507575,1669.4615173723366
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,30.0000601818,10000.0,7500.0,1.0,125.0002507575,580.1908905911645
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,40.000080242399996,10000.0,7500.0,1.0,125.0002507575,224.51949399635456
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,50.000100303,10000.0,7500.0,1.0,125.0002507575,97.03375315553383
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,30.0000601818,10000.0,4500.0,1.0,125.0002507575,2407.0450825587077
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,40.000080242399996,10000.0,4500.0,1.0,125.0002507575,2700.425067828463
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,50.000100303,10000.0,4500.0,1.0,125.0002507575,2936.2259100101282
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,30.0000601818,10000.0,6000.0,1.0,125.0002507575,1019.363896191673
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,40.000080242399996,10000.0,6000.0,1.0,125.0002507575,1391.985611919174
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,50.000100303,10000.0,6000.0,1.0,125.0002507575,1720.8089909327168
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,30.0000601818,10000.0,7500.0,1.0,125.0002507575,510.83942002206055
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,40.000080242399996,10000.0,7500.0,1.0,125.0002507575,158.5171174036499
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,50.000100303,10000.0,7500.0,1.0,125.0002507575,148.07571117372865
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,30.0000601818,10000.0,4500.0,1.0,125.0002507575,2431.601888188182
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,40.000080242399996,10000.0,4500.0,1.0,125.0002507575,2726.4641052376496
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,50.000100303,10000.0,4500.0,1.0,125.0002507575,2960.123490820814
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,30.0000601818,10000.0,6000.0,1.0,125.0002507575,1044.5657784934876
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,40.000080242399996,10000.0,6000.0,1.0,125.0002507575,1419.421528095895
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,50.000100303,10000.0,6000.0,1.0,125.0002507575,1747.1618454054785
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,30.0000601818,10000.0,7500.0,1.0,125.0002507575,485.64316569057235
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,40.000080242399996,10000.0,7500.0,1.0,125.0002507575,130.9382663934932
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,50.000100303,10000.0,7500.0,1.0,125.0002507575,174.95203519533925
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,30.0000601818,10000.0,4500.0,1.0,100.000200606,2741.9033539583297
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,40.000080242399996,10000.0,4500.0,1.0,100.000200606,3130.266401677091
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,50.000100303,10000.0,4500.0,1.0,100.000200606,3509.3603573139953
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,30.0000601818,10000.0,6000.0,1.0,100.000200606,1467.435980596927
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,40.000080242399996,10000.0,6000.0,1.0,100.000200606,1959.7909878992862
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,50.000100303,10000.0,6000.0,1.0,100.000200606,2433.358192179423
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,30.0000601818,10000.0,7500.0,1.0,100.000200606,90.36492722103607
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,40.000080242399996,10000.0,7500.0,1.0,100.000200606,433.0911620150282
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,50.000100303,10000.0,7500.0,1.0,100.000200606,914.6198043757968
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,30.0000601818,10000.0,4500.0,1.0,100.000200606,2795.5153054285524
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,40.000080242399996,10000.0,4500.0,1.0,100.000200606,3170.251450344491
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,50.000100303,10000.0,4500.0,1.0,100.000200606,3522.682473795016
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,30.0000601818,10000.0,6000.0,1.0,100.000200606,1519.6021104573224
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,40.000080242399996,10000.0,6000.0,1.0,100.000200606,1997.0581802360216
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,50.000100303,10000.0,6000.0,1.0,100.000200606,2442.44701916976
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,30.0000601818,10000.0,7500.0,1.0,100.000200606,38.42815747174037
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,40.000080242399996,10000.0,7500.0,1.0,100.000200606,469.81611991800975
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,50.000100303,10000.0,7500.0,1.0,100.000200606,922.6013309531845
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,30.0000601818,10000.0,4500.0,1.0,100.000200606,2818.187180197824
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,40.000080242399996,10000.0,4500.0,1.0,100.000200606,3192.443475169902
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,50.000100303,10000.0,4500.0,1.0,100.000200606,3540.372145522627
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,30.0000601818,10000.0,6000.0,1.0,100.000200606,1543.6970412050946
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,40.000080242399996,10000.0,6000.0,1.0,100.000200606,2021.9635884634254
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,50.000100303,10000.0,6000.0,1.0,100.000200606,2464.3862856624805
1160,collision,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,30.0000601818,10000.0,7500.0,1.0,100.000200606,14.656799902630917
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,40.000080242399996,10000.0,7500.0,1.0,100.000200606,495.2510052263181
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,50.000100303,10000.0,7500.0,1.0,100.000200606,945.6483814001596
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,30.0000601818,10000.0,4500.0,1.0,112.50022568175,2608.248499627698
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,40.000080242399996,10000.0,4500.0,1.0,112.50022568175,2952.539853560339
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,50.000100303,10000.0,4500.0,1.0,112.50022568175,3299.126107400969
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,30.0000601818,10000.0,6000.0,1.0,112.50022568175,1311.6638721117245
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,40.000080242399996,10000.0,6000.0,1.0,112.50022568175,1752.9609445994108
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,50.000100303,10000.0,6000.0,1.0,112.50022568175,2155.510905454781
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,30.0000601818,10000.0,7500.0,1.0,112.50022568175,249.9275127502626
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,40.000080242399996,10000.0,7500.0,1.0,112.50022568175,211.4736009048216
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,50.000100303,10000.0,7500.0,1.0,112.50022568175,647.0410232479411
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,30.0000601818,10000.0,4500.0,1.0,112.50022568175,2670.6250782570314
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,40.000080242399996,10000.0,4500.0,1.0,112.50022568175,3007.270569303936
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,50.000100303,10000.0,4500.0,1.0,112.50022568175,3333.8090682974134
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,30.0000601818,10000.0,6000.0,1.0,112.50022568175,1372.8971984169368
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,40.000080242399996,10000.0,6000.0,1.0,112.50022568175,1805.4808251216257
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,50.000100303,10000.0,6000.0,1.0,112.50022568175,2186.9433671180986
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,30.0000601818,10000.0,7500.0,1.0,112.50022568175,188.68038890863698
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,40.000080242399996,10000.0,7500.0,1.0,112.50022568175,263.67213304921586
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,50.000100303,10000.0,7500.0,1.0,112.50022568175,677.6072563100059
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,30.0000601818,10000.0,4500.0,1.0,112.50022568175,2694.671719306106
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,40.000080242399996,10000.0,4500.0,1.0,112.50022568175,3032.044272211241
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,50.000100303,10000.0,4500.0,1.0,112.50022568175,3355.7068127529415
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,30.0000601818,10000.0,6000.0,1.0,112.50022568175,1398.0843949143639
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,40.000080242399996,10000.0,6000.0,1.0,112.50022568175,1832.4600242236695
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,50.000100303,10000.0,6000.0,1.0,112.50022568175,2212.096815105978
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,30.0000601818,10000.0,7500.0,1.0,112.50022568175,163.52599944838198
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,40.000080242399996,10000.0,7500.0,1.0,112.50022568175,290.92826721137186
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,50.000100303,10000.0,7500.0,1.0,112.50022568175,703.6137336306645
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,30.0000601818,10000.0,4500.0,1.0,125.0002507575,2480.0742281686453
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,40.000080242399996,10000.0,4500.0,1.0,125.0002507575,2796.1890249879384
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,50.000100303,10000.0,4500.0,1.0,125.0002507575,3107.0997174042304
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,30.0000601818,10000.0,6000.0,1.0,125.0002507575,1164.5854669466905
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,40.000080242399996,10000.0,6000.0,1.0,125.0002507575,1534.7311186199615
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,50.000100303,10000.0,6000.0,1.0,125.0002507575,1934.9898922760951
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,30.0000601818,10000.0,7500.0,1.0,125.0002507575,401.3443214486438
928,collision,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,40.000080242399996,10000.0,7500.0,1.0,125.0002507575,21.093984206236634
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5100.0,50.000100303,10000.0,7500.0,1.0,125.0002507575,411.60021976665985
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,30.0000601818,10000.0,4500.0,1.0,125.0002507575,2549.5403501593864
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,40.000080242399996,10000.0,4500.0,1.0,125.0002507575,2862.9498584461335
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,50.000100303,10000.0,4500.0,1.0,125.0002507575,3159.551668457468
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,30.0000601818,10000.0,6000.0,1.0,125.0002507575,1233.107044962482
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,40.000080242399996,10000.0,6000.0,1.0,125.0002507575,1599.8948213695267
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,50.000100303,10000.0,6000.0,1.0,125.0002507575,1984.728712416171
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,30.0000601818,10000.0,7500.0,1.0,125.0002507575,332.69542209683124
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,40.000080242399996,10000.0,7500.0,1.0,125.0002507575,45.90186044060627
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5100.0,50.000100303,10000.0,7500.0,1.0,125.0002507575,460.78039827076793
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,30.0000601818,10000.0,4500.0,1.0,125.0002507575,2574.6681202029304
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,40.000080242399996,10000.0,4500.0,1.0,125.0002507575,2889.8486094541117
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,50.000100303,10000.0,4500.0,1.0,125.0002507575,3184.8277605786207
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,30.0000601818,10000.0,6000.0,1.0,125.0002507575,1259.162631234878
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,40.000080242399996,10000.0,6000.0,1.0,125.0002507575,1628.39092327257
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,50.000100303,10000.0,6000.0,1.0,125.0002507575,2012.7159987192179
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,30.0000601818,10000.0,7500.0,1.0,125.0002507575,306.72594233004617
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,40.000080242399996,10000.0,7500.0,1.0,125.0002507575,74.74448661955051
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5100.0,50.000100303,10000.0,7500.0,1.0,125.0002507575,489.3090395343187
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,30.0000601818,10000.0,4500.0,1.0,100.000200606,2983.8176462394927
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,40.000080242399996,10000.0,4500.0,1.0,100.000200606,3440.7474475321483
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,50.000100303,10000.0,4500.0,1.0,100.000200606,3866.8250435481814
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,30.0000601818,10000.0,6000.0,1.0,100.000200606,1668.0285895385182
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,40.000080242399996,10000.0,6000.0,1.0,100.000200606,2182.036528337023
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,50.000100303,10000.0,6000.0,1.0,100.000200606,2702.289045482407
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,30.0000601818,10000.0,7500.0,1.0,100.000200606,151.63951218406953
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,40.000080242399996,10000.0,7500.0,1.0,100.000200606,743.5819573771691
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,50.000100303,10000.0,7500.0,1.0,100.000200606,1272.1008167390419
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,30.0000601818,10000.0,4500.0,1.0,100.000200606,3036.2273834245652
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,40.000080242399996,10000.0,4500.0,1.0,100.000200606,3478.8343819673173
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,50.000100303,10000.0,4500.0,1.0,100.000200606,3877.624543839751
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,30.0000601818,10000.0,6000.0,1.0,100.000200606,1719.21382941604
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,40.000080242399996,10000.0,6000.0,1.0,100.000200606,2217.9396585658005
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,50.000100303,10000.0,6000.0,1.0,100.000200606,2709.4758311825994
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,30.0000601818,10000.0,7500.0,1.0,100.000200606,202.61801396814522
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,40.000080242399996,10000.0,7500.0,1.0,100.000200606,778.4052649369853
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,50.000100303,10000.0,7500.0,1.0,100.000200606,1277.5637078945824
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5800.0,30.0000601818,10000.0,4500.0,1.0,100.000200606,3060.088999543014
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5800.0,40.000080242399996,10000.0,4500.0,1.0,100.000200606,3502.9270156208822
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5800.0,50.000100303,10000.0,4500.0,1.0,100.000200606,3897.8478842452373
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5800.0,30.0000601818,10000.0,6000.0,1.0,100.000200606,1744.3163996769629
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5800.0,40.000080242399996,10000.0,6000.0,1.0,100.000200606,2244.2030450923075
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,5800.0,50.000100303,10000.0,6000.0,1.0,100.000200606,2733.3039078761853
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5800.0,30.0000601818,10000.0,7500.0,1.0,100.000200606,227.9844053247784
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5800.0,40.000080242399996,10000.0,7500.0,1.0,100.000200606,805.7329738002906
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,5800.0,50.000100303,10000.0,7500.0,1.0,100.000200606,1303.1237773376536
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,30.0000601818,10000.0,4500.0,1.0,112.50022568175,2798.435872748938
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,40.000080242399996,10000.0,4500.0,1.0,112.50022568175,3212.5776795594556
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,50.000100303,10000.0,4500.0,1.0,112.50022568175,3615.567122833685
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,30.0000601818,10000.0,6000.0,1.0,112.50022568175,1461.3152388909923
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,40.000080242399996,10000.0,6000.0,1.0,112.50022568175,1927.5084659093493
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,50.000100303,10000.0,6000.0,1.0,112.50022568175,2423.551134928918
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,30.0000601818,10000.0,7500.0,1.0,112.50022568175,62.89222335160605
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,40.000080242399996,10000.0,7500.0,1.0,112.50022568175,471.47708302480453
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,5800.0,50.000100303,10000.0,7500.0,1.0,112.50022568175,963.5084952827913
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,30.0000601818,10000.0,4500.0,1.0,112.50022568175,2859.9463409366463
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,40.000080242399996,10000.0,4500.0,1.0,112.50022568175,3265.8516233482583
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,50.000100303,10000.0,4500.0,1.0,112.50022568175,3648.1859698799103
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,30.0000601818,10000.0,6000.0,1.0,112.50022568175,1521.871023578194
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,40.000080242399996,10000.0,6000.0,1.0,112.50022568175,1979.0549645566937
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,50.000100303,10000.0,6000.0,1.0,112.50022568175,2453.223594776448
1031,collision,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,30.0000601818,10000.0,7500.0,1.0,112.50022568175,2.777052198863969
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,40.000080242399996,10000.0,7500.0,1.0,112.50022568175,522.2509402368272
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,5800.0,50.000100303,10000.0,7500.0,1.0,112.50022568175,991.968507380761
